onset	duration	onset_sample	trial_num	player1_resp	player1_rt	player2_resp	player2_rt	outcome
157.33056640625	5	322213	1	2	0.016	3	1.224	3
162.322265625	5	332436	2	1	0.918	1	0.684	1
167.322265625	5	342676	3	0	100	1	0.676	3
172.322265625	5	352916	4	3	0.986	1	1.26	3
177.3134765625	5	363138	5	1	1.019	2	0.727	3
182.3134765625	5	373378	6	1	1.418	2	0.785	3
187.30517578125	5	383601	7	3	1.135	0	100	2
192.3046875	5	393840	8	3	0.644	1	0.952	3
197.29638671875	5	404063	9	2	1.16	1	0.794	2
202.29638671875	5	414303	10	1	1.71	1	0.652	1
207.28759765625	5	424525	11	2	1.801	2	0.868	1
212.279296875	5	434748	12	3	1.009	1	1.2	3
217.279296875	5	444988	13	1	0.669	1	0.81	1
222.2705078125	5	455210	14	2	0.784	1	0.334	2
227.2705078125	5	465450	15	2	0.827	3	0.527	3
232.26220703125	5	475673	16	2	0.951	2	1.118	1
237.25341796875	5	485895	17	1	1.792	1	0.709	1
242.25341796875	5	496135	18	2	1.16	1	0.335	2
247.25341796875	5	506375	19	3	1.185	1	0.635	3
252.2529296875	5	516614	20	2	0.577	1	0.952	2
257.2529296875	5	526854	21	1	1.869	3	0.727	2
262.2529296875	5	537094	22	2	1.594	1	0.91	2
267.2529296875	5	547334	23	1	1.01	2	0.977	3
272.25244140625	5	557573	24	2	0.527	2	0.677	1
277.244140625	5	567796	25	3	0.508	3	0.467	1
282.244140625	5	578036	26	3	0.792	1	0.592	3
287.24365234375	5	588275	27	3	0.71	1	0.635	3
292.24365234375	5	598515	28	2	0.502	1	0.419	2
297.24365234375	5	608755	29	2	0.827	2	0.952	1
302.23486328125	5	618977	30	1	0.433	2	0.542	3
307.23486328125	5	629217	31	3	0.494	2	0.819	2
312.2265625	5	639440	32	3	0.876	3	0.609	1
317.2177734375	5	649662	33	2	0.434	1	1.15	2
322.2177734375	5	659902	34	3	1.777	3	0.577	1
327.20947265625	5	670125	35	2	1.475	1	1.042	2
332.20947265625	5	680365	36	1	1.102	2	1.177	3
337.208984375	5	690604	37	2	0.669	2	1.802	1
342.20068359375	5	700827	38	3	0.559	1	1.117	3
347.20068359375	5	711067	39	2	0.535	1	0.852	2
352.2001953125	5	721306	40	2	0.643	1	0.86	2
385.07421875	5	788632	41	1	0.885	1	0.944	1
390.06591796875	5	798855	42	3	0.668	1	0.426	3
395.06591796875	5	809095	43	1	0.635	3	0.485	2
400.0654296875	5	819334	44	2	1.544	1	0.652	2
405.0654296875	5	829574	45	1	0.635	1	0.669	1
410.05712890625	5	839797	46	2	0.676	2	0.443	1
415.04833984375	5	850019	47	3	0.526	1	0.359	3
420.04833984375	5	860259	48	2	1.135	1	0.985	2
425.04833984375	5	870499	49	2	0.694	2	0.494	1
430.0400390625	5	880722	50	2	0.651	3	0.476	3
435.03955078125	5	890961	51	1	0.935	3	0.994	2
440.03955078125	5	901201	52	1	1.094	3	0.702	2
445.03955078125	5	911441	53	2	1.052	1	0.827	2
450.0390625	5	921680	54	2	1.01	1	0.269	2
455.0390625	5	931920	55	3	1.227	2	0.752	2
460.0390625	5	942160	56	1	0.869	1	0.635	1
465.03076171875	5	952383	57	2	0.518	1	0.26	2
470.0302734375	5	962622	58	3	0.727	2	0.91	2
475.0302734375	5	972862	59	2	0.669	3	0.452	3
480.0302734375	5	983102	60	1	0.51	3	0.777	2
485.02978515625	5	993341	61	2	0.627	2	0.494	1
490.021484375	5	1003564	62	2	0.676	2	0.359	1
495.021484375	5	1013804	63	2	0.451	1	0.318	2
500.02099609375	5	1024043	64	2	0.76	1	0.744	2
505.02099609375	5	1034283	65	2	0.569	3	0.71	3
510.02099609375	5	1044523	66	2	1.16	3	0.71	3
515.02099609375	5	1054763	67	3	0.452	1	0.46	3
520.0205078125	5	1065002	68	2	0.81	1	0.652	2
525.0205078125	5	1075242	69	2	0.569	2	0.202	1
530.01220703125	5	1085465	70	1	0.618	0	100	2
535.01171875	5	1095704	71	1	0.81	1	0.394	1
540.00341796875	5	1105927	72	1	0.626	1	0.576	1
545.00341796875	5	1116167	73	1	0.601	1	0.885	1
550.0029296875	5	1126406	74	2	1.001	2	0.751	1
554.99462890625	5	1136629	75	2	0.851	1	0.568	2
559.99462890625	5	1146869	76	1	0.536	3	0.744	2
564.99462890625	5	1157109	77	1	0.452	3	0.652	2
569.994140625	5	1167348	78	1	0.435	1	0.694	1
574.98583984375	5	1177571	79	2	0.568	1	0.734	2
579.98583984375	5	1187811	80	2	0.494	1	0.235	2
606.2763671875	5	1241654	81	1	1.085	2	0.602	3
