onset	duration	onset_sample	trial_num	player1_resp	player1_rt	player2_resp	player2_rt	outcome
109.91552734375	5	225107	1	1	0.266	0	100	2
114.90673828125	5	235329	2	2	0.727	2	1.085	1
119.8984375	5	245552	3	3	0.176	3	0.493	1
124.8984375	5	255792	4	3	0.443	1	0.435	3
129.89794921875	5	266031	5	2	0.36	3	1.177	3
134.89794921875	5	276271	6	2	0.369	2	0.327	1
139.8896484375	5	286494	7	1	0.618	3	0.493	2
144.88916015625	5	296733	8	1	0.419	1	0.46	1
149.880859375	5	306956	9	3	0.376	3	0.734	1
154.880859375	5	317196	10	1	0.384	1	0.601	1
159.88037109375	5	327435	11	3	0.643	2	0.926	2
164.88037109375	5	337675	12	2	0.452	1	1.277	2
169.88037109375	5	347915	13	1	0.461	3	0.794	2
174.88037109375	5	358155	14	2	0.469	3	1.369	3
179.8798828125	5	368394	15	2	0.469	2	0.835	1
184.87158203125	5	378617	16	1	0.376	1	0.51	1
189.87158203125	5	388857	17	1	0.393	2	0.809	3
194.87109375	5	399096	18	1	0.344	2	0.552	3
199.87109375	5	409336	19	3	0.485	3	1.06	1
204.86279296875	5	419559	20	2	0.468	3	0.401	3
209.8623046875	5	429798	21	3	0.577	2	0.252	2
214.8623046875	5	440038	22	1	0.41	3	0.627	2
219.8623046875	5	450278	23	2	0.669	1	0.677	2
224.8623046875	5	460518	24	1	0.36	1	0.427	1
229.853515625	5	470740	25	1	0.343	1	0.735	1
234.853515625	5	480980	26	2	0.376	1	0.609	2
239.853515625	5	491220	27	1	0.419	1	0.302	1
244.8447265625	5	501442	28	2	0.443	3	0.559	3
249.8447265625	5	511682	29	3	0.86	2	0.261	2
254.8447265625	5	521922	30	3	0.435	3	1.394	1
259.8359375	5	532144	31	2	0.418	3	0.351	3
264.8359375	5	542384	32	2	0.652	3	0.494	3
269.8359375	5	552624	33	2	1.16	3	1.169	3
274.8359375	5	562864	34	3	0.869	3	1.077	1
279.8271484375	5	573086	35	3	0.901	1	0.368	3
284.8271484375	5	583326	36	3	1.127	2	0.777	2
289.8271484375	5	593566	37	2	0.652	1	0.869	2
294.82666015625	5	603805	38	1	1.094	1	0.302	1
299.818359375	5	614028	39	3	0.81	1	0.551	3
304.818359375	5	624268	40	2	1.077	2	1.119	1
346.20849609375	5	709035	41	3	0.569	3	0.277	1
351.2001953125	5	719258	42	2	0.584	1	0.334	2
356.2001953125	5	729498	43	3	0.669	1	0.277	3
361.2001953125	5	739738	44	1	0.627	3	0.819	2
366.19970703125	5	749977	45	2	0.536	3	0.219	3
371.19970703125	5	760217	46	3	0.627	3	0.227	1
376.19140625	5	770440	47	1	0.443	3	0.326	2
381.19091796875	5	780679	48	2	0.702	3	0.377	3
386.19091796875	5	790919	49	1	0.494	2	1.427	3
391.19091796875	5	801159	50	1	0.544	3	0.71	2
396.1904296875	5	811398	51	3	0.594	3	0.31	1
401.18212890625	5	821621	52	3	0.793	3	0.285	1
406.18212890625	5	831861	53	1	0.626	3	0.318	2
411.18212890625	5	842101	54	3	0.436	3	0.436	1
416.17333984375	5	852323	55	2	0.459	3	0.318	3
421.17333984375	5	862563	56	1	0.435	1	0.36	1
426.1650390625	5	872786	57	2	0.51	1	0.418	2
431.16455078125	5	883025	58	1	0.452	1	0.369	1
436.15625	5	893248	59	2	0.768	1	0.576	2
441.15625	5	903488	60	3	0.677	1	0.461	3
446.15576171875	5	913727	61	2	0.794	3	0.552	3
451.15576171875	5	923967	62	2	0.844	2	1.127	1
456.1474609375	5	934190	63	1	0.868	1	0.726	1
461.14697265625	5	944429	64	3	0.443	1	0.551	3
466.14697265625	5	954669	65	3	0.535	1	0.41	3
471.14697265625	5	964909	66	2	0.669	3	0.777	3
476.14697265625	5	975149	67	3	0.785	1	0.527	3
481.146484375	5	985388	68	2	0.827	2	0.702	1
