onset	duration	onset_sample	trial_num	player1_resp	player1_rt	player2_resp	player2_rt	outcome
3.16259765625	5	6477	1	2	0.958	2	0.533	1
8.15380859375	5	16699	2	1	0.418	1	0.385	1
13.15380859375	5	26939	3	1	0.41	3	0.26	2
18.15380859375	5	37179	4	3	0.369	1	0.385	3
23.1533203125	5	47418	5	1	0.285	1	0.419	1
28.14501953125	5	57641	6	2	0.293	3	0.909	3
33.14501953125	5	67881	7	2	0.235	2	0.385	1
38.13623046875	5	78103	8	3	0.384	2	0.409	2
43.13623046875	5	88343	9	3	0.36	1	0.594	3
48.13623046875	5	98583	10	2	0.202	1	0.535	2
53.1357421875	5	108822	11	1	0.26	1	0.494	1
58.12744140625	5	119045	12	2	0.234	3	0.384	3
63.12744140625	5	129285	13	1	0.219	3	0.285	2
68.12744140625	5	139525	14	1	0.202	1	0.61	1
73.11865234375	5	149747	15	3	0.51	1	0.376	3
78.11865234375	5	159987	16	3	0.327	3	0.302	1
83.10986328125	5	170209	17	2	0.434	3	0.259	3
88.10986328125	5	180449	18	1	0.227	2	0.377	3
93.10986328125	5	190689	19	1	0.211	3	0.252	2
98.10986328125	5	200929	20	1	0.235	1	0.66	1
103.10107421875	5	211151	21	1	0.293	2	0.385	3
108.10107421875	5	221391	22	2	0.227	2	0.477	1
113.0927734375	5	231614	23	2	0.285	3	0.285	3
118.09228515625	5	241853	24	3	0.41	1	0.527	3
123.09228515625	5	252093	25	3	0.369	1	0.369	3
128.09228515625	5	262333	26	1	0.235	2	0.602	3
133.091796875	5	272572	27	1	0.236	2	0.485	3
138.091796875	5	282812	28	2	0.186	2	0.619	1
143.08349609375	5	293035	29	1	0.226	1	0.318	1
148.08349609375	5	303275	30	3	0.243	3	0.31	1
153.0830078125	5	313514	31	2	0.259	1	0.401	2
158.0830078125	5	323754	32	1	0.319	3	0.285	2
163.0830078125	5	333994	33	2	0.235	3	0.577	3
168.07421875	5	344216	34	2	0.235	3	0.26	3
173.07421875	5	354456	35	1	0.386	3	0.335	2
178.07421875	5	364696	36	1	0.227	3	0.26	2
183.07373046875	5	374935	37	3	0.502	1	0.585	3
188.07373046875	5	385175	38	3	0.252	1	0.569	3
193.07373046875	5	395415	39	2	0.285	2	0.402	1
198.0654296875	5	405638	40	1	0.26	1	0.518	1
210.17333984375	5	430435	41	1	0.277	1	0.344	1
215.16455078125	5	440657	42	1	0.251	3	0.568	2
220.16455078125	5	450897	43	3	0.227	2	0.369	2
225.16455078125	5	461137	44	2	0.627	1	0.302	2
230.1640625	5	471376	45	1	0.269	3	0.444	2
235.1640625	5	481616	46	3	0.577	3	0.71	1
240.15576171875	5	491839	47	2	0.235	1	0.21	2
245.15576171875	5	502079	48	1	0.227	1	0.235	1
250.14697265625	5	512301	49	2	0.418	2	0.451	1
255.14697265625	5	522541	50	3	0.26	2	0.36	2
260.14697265625	5	532781	51	1	0.244	3	0.385	2
265.146484375	5	543020	52	2	0.302	1	0.202	2
270.146484375	5	553260	53	1	0.352	3	0.71	2
275.146484375	5	563500	54	3	0.81	2	0.46	2
280.14599609375	5	573739	55	2	0.244	1	0.294	2
285.14599609375	5	583979	56	1	0.277	1	0.552	1
290.1376953125	5	594202	57	2	0.268	2	0.276	1
295.13720703125	5	604441	58	3	0.243	1	0.293	3
300.13720703125	5	614681	59	2	0.343	1	0.335	2
305.13720703125	5	624921	60	1	0.227	2	0.344	3
310.13720703125	5	635161	61	2	0.277	3	0.477	3
315.13671875	5	645400	62	3	0.394	3	0.26	1
320.12841796875	5	655623	63	1	0.193	1	0.359	1
325.12841796875	5	665863	64	3	0.243	1	0.243	3
330.1279296875	5	676102	65	2	0.394	1	0.319	2
335.1279296875	5	686342	66	1	0.26	2	0.86	3
340.1279296875	5	696582	67	2	0.277	2	0.785	1
345.119140625	5	706804	68	1	0.851	1	0.276	1
350.119140625	5	717044	69	1	0.268	1	0.276	1
355.119140625	5	727284	70	3	0.268	3	0.293	1
360.119140625	5	737524	71	3	0.243	1	0.276	3
365.11865234375	5	747763	72	2	0.444	2	0.469	1
370.1103515625	5	757986	73	1	0.268	3	0.285	2
375.1103515625	5	768226	74	1	0.21	1	0.152	1
380.1015625	5	778448	75	2	0.235	1	0.235	2
385.1015625	5	788688	76	2	0.227	2	0.452	1
390.09326171875	5	798911	77	3	0.226	2	0.501	2
395.0927734375	5	809150	78	3	0.235	2	0.352	2
400.0927734375	5	819390	79	3	1.035	3	0.585	1
405.08447265625	5	829613	80	1	0.226	2	0.293	3
416.80078125	5	853608	81	1	0.227	2	0.527	3
421.80029296875	5	863847	82	2	0.319	3	0.294	3
426.80029296875	5	874087	83	2	0.252	2	0.277	1
431.7919921875	5	884310	84	1	0.501	3	0.318	2
436.7919921875	5	894550	85	1	0.269	3	0.335	2
441.79150390625	5	904789	86	3	0.227	2	0.302	2
446.79150390625	5	915029	87	3	0.26	2	0.235	2
