onset	duration	onset_sample	trial_num	player1_resp	player1_rt	player2_resp	player2_rt	outcome
2.30224609375	5	4715	1	2	0.525	0	100	2
7.29345703125	5	14937	2	1	0.502	1	0.969	1
12.28515625	5	25160	3	3	0.268	2	0.718	2
17.28515625	5	35400	4	1	0.494	1	0.785	1
22.2763671875	5	45622	5	2	0.56	1	0.576	2
27.2763671875	5	55862	6	3	0.569	1	0.969	3
32.2763671875	5	66102	7	1	0.394	2	0.777	3
37.27587890625	5	76341	8	2	0.452	1	0.41	2
42.27587890625	5	86581	9	3	0.686	2	1.219	2
47.27587890625	5	96821	10	2	0.46	1	0.944	2
52.27587890625	5	107061	11	1	0.352	3	1.452	2
57.275390625	5	117300	12	2	0.235	1	1.052	2
62.275390625	5	127540	13	3	0.327	2	0.56	2
67.275390625	5	137780	14	1	0.335	2	1.81	3
72.27490234375	5	148019	15	2	0.335	3	1.002	3
77.27490234375	5	158259	16	3	0.46	2	1.794	2
82.27490234375	5	168499	17	3	0.394	1	0.535	3
87.27490234375	5	178739	18	1	0.394	3	1.277	2
92.2744140625	5	188978	19	1	0.527	2	1.144	3
97.2744140625	5	199218	20	2	0.285	1	1.469	2
102.2744140625	5	209458	21	2	0.527	2	0.885	1
107.265625	5	219680	22	3	0.335	1	0.676	3
112.265625	5	229920	23	1	0.352	3	1.369	2
117.265625	5	240160	24	2	0.344	3	0.569	3
122.26513671875	5	250399	25	1	0.344	2	0.952	3
127.26513671875	5	260639	26	3	0.369	1	0.569	3
132.26513671875	5	270879	27	2	0.36	2	0.769	1
137.25634765625	5	281101	28	1	0.401	1	0.301	1
142.25634765625	5	291341	29	2	0.343	1	0.893	2
147.25634765625	5	301581	30	2	0.477	3	0.31	3
152.25634765625	5	311821	31	3	0.41	2	0.96	2
157.255859375	5	322060	32	1	0.302	1	0.535	1
162.24755859375	5	332283	33	2	0.443	1	0.41	2
167.24755859375	5	342523	34	3	0.335	3	0.46	1
172.23876953125	5	352745	35	1	0.418	2	0.335	3
177.23876953125	5	362985	36	2	0.252	1	0.294	2
182.23876953125	5	373225	37	2	0.327	2	0.277	1
187.22998046875	5	383447	38	1	0.16	1	0.56	1
192.22998046875	5	393687	39	3	0.376	1	0.426	3
197.22998046875	5	403927	40	2	0.361	3	0.952	3
208.15478515625	5	426301	41	1	0.335	2	1.16	3
213.154296875	5	436540	42	2	0.477	1	0.444	2
218.154296875	5	446780	43	3	0.31	2	0.485	2
223.154296875	5	457020	44	1	0.394	0	100	2
228.15380859375	5	467259	45	2	0.41	2	0.56	1
233.1455078125	5	477482	46	1	0.21	1	0.801	1
238.1455078125	5	487722	47	3	0.343	2	0.31	2
243.14501953125	5	497961	48	3	0.294	1	0.277	3
248.14501953125	5	508201	49	2	0.344	3	0.594	3
253.14501953125	5	518441	50	1	0.36	1	0.519	1
258.13671875	5	528664	51	1	0.293	2	0.285	3
263.13623046875	5	538903	52	2	0.319	1	0.269	2
268.13623046875	5	549143	53	3	0.41	2	0.41	2
273.13623046875	5	559383	54	1	0.585	2	0.385	3
278.1357421875	5	569622	55	2	0.402	1	0.269	2
283.1357421875	5	579862	56	2	0.41	3	0.926	3
288.1357421875	5	590102	57	1	0.302	3	0.744	2
293.1357421875	5	600342	58	3	0.427	1	1.81	3
298.13525390625	5	610581	59	1	0.369	2	0.41	3
303.13525390625	5	620821	60	2	0.277	1	0.669	2
308.13525390625	5	631061	61	1	0.285	2	0.41	3
313.134765625	5	641300	62	2	0.369	3	0.86	3
318.134765625	5	651540	63	1	0.41	1	0.694	1
323.12646484375	5	661763	64	1	0.335	2	0.61	3
328.1259765625	5	672002	65	2	0.252	3	1.319	3
333.1259765625	5	682242	66	3	0.252	1	0.552	3
338.1259765625	5	692482	67	1	0.385	3	0.994	2
343.1259765625	5	702722	68	1	0.302	1	0.269	1
348.1171875	5	712944	69	2	0.351	2	0.36	1
353.1171875	5	723184	70	1	0.251	2	0.36	3
358.1171875	5	733424	71	3	0.635	1	0.544	3
363.11669921875	5	743663	72	1	0.285	3	0.985	2
368.11669921875	5	753903	73	3	0.519	1	0.411	3
373.11669921875	5	764143	74	1	0.344	2	0.719	3
378.11669921875	5	774383	75	2	0.294	2	0.702	1
383.10791015625	5	784605	76	3	0.368	1	0.235	3
388.10791015625	5	794845	77	1	0.469	3	0.552	2
393.10791015625	5	805085	78	1	0.327	1	0.344	1
398.09912109375	5	815307	79	2	0.26	2	0.576	1
403.09912109375	5	825547	80	1	0.285	2	1.385	3
416.048828125	5	852068	81	3	0.56	1	1.019	3
421.048828125	5	862308	82	1	0.31	2	0.752	3
426.04833984375	5	872547	83	2	0.552	1	0.427	2
431.04833984375	5	882787	84	1	0.369	3	0.852	2
436.04833984375	5	893027	85	3	0.552	1	0.81	3
441.0478515625	5	903266	86	1	0.26	2	0.919	3
446.0478515625	5	913506	87	2	0.41	3	0.935	3
451.0478515625	5	923746	88	3	0.394	2	0.794	2
456.0478515625	5	933986	89	3	0.494	1	0.91	3
461.04736328125	5	944225	90	1	0.394	3	0.727	2
466.04736328125	5	954465	91	1	0.594	2	0.344	3
471.04736328125	5	964705	92	2	0.985	2	0.319	1
476.03857421875	5	974927	93	3	0.751	3	0.46	1
481.03857421875	5	985167	94	1	0.385	2	0.426	3
486.03857421875	5	995407	95	3	0.394	1	0.36	3
491.0380859375	5	1005646	96	1	0.76	2	0.877	3
496.0380859375	5	1015886	97	2	0.535	3	0.569	3
