onset	duration	onset_sample	trial_num	player1_resp	player1_rt	player2_resp	player2_rt	outcome
145.00244140625	5	296965	1	3	1.991	2	0.983	2
149.994140625	5	307188	2	1	1.769	3	0.802	2
154.99365234375	5	317427	3	1	1.06	1	0.661	1
159.9853515625	5	327650	4	2	1.093	3	0.668	3
164.9853515625	5	337890	5	2	1.385	2	0.794	1
169.9765625	5	348112	6	1	0.459	2	0.518	3
174.9765625	5	358352	7	3	0.71	1	0.61	3
179.9765625	5	368592	8	1	1.644	2	0.685	3
184.97607421875	5	378831	9	0	100	3	0.286	3
189.97607421875	5	389071	10	2	0.794	2	0.41	1
194.9677734375	5	399294	11	1	0.459	2	0.693	3
199.96728515625	5	409533	12	2	1.377	3	0.269	3
204.96728515625	5	419773	13	1	0.619	1	0.394	1
209.958984375	5	429996	14	1	0.951	3	1.026	2
214.958984375	5	440236	15	3	0.344	1	1.335	3
219.95849609375	5	450475	16	3	0.41	2	0.869	2
224.95849609375	5	460715	17	1	0.519	2	0.252	3
229.95849609375	5	470955	18	1	1.077	1	1.127	1
234.94970703125	5	481177	19	3	0.468	2	0.318	2
239.94970703125	5	491417	20	3	0.802	2	0.627	2
244.94970703125	5	501657	21	2	0.969	2	0.485	1
249.94091796875	5	511879	22	1	0.485	2	0.293	3
254.94091796875	5	522119	23	1	0.744	1	0.269	1
259.9326171875	5	532342	24	1	0.576	2	0.243	3
264.93212890625	5	542581	25	2	0.777	3	0.394	3
269.93212890625	5	552821	26	2	1.002	1	0.486	2
274.93212890625	5	563061	27	3	0.861	1	0.602	3
279.93212890625	5	573301	28	3	1.027	2	0.269	2
284.931640625	5	583540	29	1	1.102	2	0.552	3
289.931640625	5	593780	30	2	1.127	2	0.402	1
294.92333984375	5	604003	31	2	0.335	3	0.476	3
299.9228515625	5	614242	32	3	0.652	1	0.41	3
304.9228515625	5	624482	33	3	0.91	3	0.294	1
309.91455078125	5	634705	34	1	0.776	1	0.593	1
314.9140625	5	644944	35	2	1.368	2	0.551	1
319.9140625	5	655184	36	2	1.235	3	0.218	3
324.9140625	5	665424	37	2	1.435	3	0.802	3
329.9140625	5	675664	38	1	1.31	2	0.452	3
334.91357421875	5	685903	39	2	1.452	1	0.46	2
339.91357421875	5	696143	40	1	0.786	3	0.719	2
352.271484375	5	721452	41	1	1.61	1	0.544	1
357.26318359375	5	731675	42	3	1.751	2	0.651	2
362.2626953125	5	741914	43	3	0.677	1	0.519	3
367.2626953125	5	752154	44	2	1.636	1	0.486	2
372.2626953125	5	762394	45	1	1.502	3	0.411	2
377.2626953125	5	772634	46	3	1.235	2	0.577	2
382.26220703125	5	782873	47	2	1.385	1	0.369	2
387.26220703125	5	793113	48	3	1.56	3	0.535	1
392.25390625	5	803336	49	2	0.643	1	0.418	2
397.25341796875	5	813575	50	1	1.702	1	0.377	1
402.2451171875	5	823798	51	1	1.384	1	0.443	1
407.2451171875	5	834038	52	1	1.893	3	0.693	2
412.24462890625	5	844277	53	2	1.135	1	0.386	2
417.24462890625	5	854517	54	3	1.052	2	0.644	2
422.24462890625	5	864757	55	3	0.685	2	0.294	2
427.24462890625	5	874997	56	1	1.835	3	0.594	2
432.244140625	5	885236	57	2	1.535	1	0.377	2
437.244140625	5	895476	58	1	0.969	3	0.552	2
442.244140625	5	905716	59	2	0.919	1	0.444	2
447.24365234375	5	915955	60	2	1.186	1	0.277	2
452.24365234375	5	926195	61	1	1.469	1	0.244	1
457.2353515625	5	936418	62	3	0.918	1	0.351	3
462.2353515625	5	946658	63	3	1.244	1	0.461	3
467.23486328125	5	956897	64	3	1.702	2	0.594	2
472.23486328125	5	967137	65	2	0.96	1	0.344	2
477.23486328125	5	977377	66	2	0.544	2	0.311	1
482.22607421875	5	987599	67	1	0.593	2	0.285	3
487.22607421875	5	997839	68	1	1.019	3	0.535	2
492.22607421875	5	1008079	69	3	1.452	3	0.302	1
497.21728515625	5	1018301	70	1	0.743	1	0.551	1
502.208984375	5	1028524	71	1	1.209	1	0.359	1
507.208984375	5	1038764	72	3	1.068	2	0.735	2
512.208984375	5	1049004	73	2	1.194	3	0.56	3
517.20849609375	5	1059243	74	2	1.402	1	0.402	2
522.20849609375	5	1069483	75	1	1.344	3	0.619	2
527.20849609375	5	1079723	76	1	0.81	1	0.302	1
532.19970703125	5	1089945	77	1	0.851	1	0.235	1
537.19970703125	5	1100185	78	1	1.101	1	0.96	1
542.19140625	5	1110408	79	3	1.518	2	0.326	2
547.19091796875	5	1120647	80	1	1.735	2	0.278	3
569.27392578125	5	1165873	81	2	1.402	2	0.736	1
574.26513671875	5	1176095	82	2	0.518	1	0.443	2
579.26513671875	5	1186335	83	2	1.144	3	0.602	3
584.26513671875	5	1196575	84	3	0.927	2	0.435	2
589.26513671875	5	1206815	85	3	1.51	1	0.485	3
594.2646484375	5	1217054	86	1	1.602	1	0.402	1
599.25634765625	5	1227277	87	2	0.651	1	0.51	2
604.25634765625	5	1237517	88	3	1.094	1	0.694	3
609.255859375	5	1247756	89	1	1.385	2	0.252	3
614.255859375	5	1257996	90	2	1.794	2	0.211	1
619.24755859375	5	1268219	91	1	1.201	1	0.393	1
624.2470703125	5	1278458	92	3	0.651	2	0.218	2
629.2470703125	5	1288698	93	2	1.352	3	0.419	3
634.2470703125	5	1298938	94	2	0.344	1	0.344	2
639.2470703125	5	1309178	95	3	0.11	1	0.427	3
644.24658203125	5	1319417	96	3	0.827	2	0.394	2
649.24658203125	5	1329657	97	1	1.027	2	0.252	3
654.24658203125	5	1339897	98	1	1.219	3	0.211	2
659.24609375	5	1350136	99	1	1.377	3	0.211	2
664.24609375	5	1360376	100	3	0.944	3	0.402	1
669.23779296875	5	1370599	101	1	0.751	1	0.943	1
674.22900390625	5	1380821	102	3	0.809	2	0.543	2
679.22900390625	5	1391061	103	2	1.469	2	0.202	1
684.220703125	5	1401284	104	2	1.51	2	0.226	1
689.220703125	5	1411524	105	1	1.285	2	0.351	3
694.22021484375	5	1421763	106	2	1.252	1	0.244	2
699.22021484375	5	1432003	107	2	1.335	3	0.452	3
704.22021484375	5	1442243	108	2	1.419	2	0.402	1
709.21142578125	5	1452465	109	3	1.285	1	0.326	3
714.21142578125	5	1462705	110	3	0.86	3	0.277	1
719.203125	5	1472928	111	1	0.743	1	0.351	1
724.20263671875	5	1483167	112	1	1.109	3	0.601	2
729.20263671875	5	1493407	113	3	0.994	3	0.427	1
734.1943359375	5	1503630	114	2	1.293	1	0.701	2
739.19384765625	5	1513869	115	3	0.836	3	0.469	1
744.185546875	5	1524092	116	3	0.801	1	0.243	3
749.185546875	5	1534332	117	1	1.394	2	0.361	3
754.185546875	5	1544572	118	3	1.319	3	0.244	1
759.1767578125	5	1554794	119	1	1.526	2	0.285	3
764.1767578125	5	1565034	120	2	1.202	3	0.294	3
841.099609375	5	1722572	121	2	1.719	1	0.569	2
846.099609375	5	1732812	122	1	0.552	1	0.427	1
851.0908203125	5	1743034	123	2	0.718	3	0.626	3
856.0908203125	5	1753274	124	2	1.352	1	0.402	2
861.0908203125	5	1763514	125	2	1.619	3	0.311	3
866.09033203125	5	1773753	126	3	0.685	1	0.31	3
871.09033203125	5	1783993	127	2	0.885	2	0.327	1
876.08203125	5	1794216	128	1	0.776	2	0.301	3
881.08154296875	5	1804455	129	1	0.91	1	0.502	1
886.0732421875	5	1814678	130	2	0.801	3	0.426	3
891.0732421875	5	1824918	131	1	0.569	1	0.344	1
896.064453125	5	1835140	132	1	0.626	1	0.243	1
901.05615234375	5	1845363	133	1	0.934	1	0.468	1
906.05615234375	5	1855603	134	3	0.576	1	0.268	3
911.05615234375	5	1865843	135	3	1.46	2	0.26	2
916.0556640625	5	1876082	136	2	1.152	2	0.235	1
921.04736328125	5	1886305	137	3	1.209	1	0.634	3
926.04736328125	5	1896545	138	3	1.66	3	0.343	1
931.03857421875	5	1906767	139	2	0.676	2	0.435	1
936.03857421875	5	1917007	140	1	0.851	1	0.485	1
941.0302734375	5	1927230	141	2	0.743	3	0.218	3
946.02978515625	5	1937469	142	2	0.985	2	0.369	1
951.021484375	5	1947692	143	1	0.935	1	0.285	1
956.021484375	5	1957932	144	1	0.718	3	0.568	2
961.02099609375	5	1968171	145	1	0.96	2	0.327	3
966.02099609375	5	1978411	146	1	0.469	1	0.277	1
971.0126953125	5	1988634	147	1	0.618	3	0.459	2
976.0126953125	5	1998874	148	3	0.944	2	0.227	2
981.01220703125	5	2009113	149	2	1.377	3	0.41	3
986.01220703125	5	2019353	150	1	0.635	1	0.435	1
991.00390625	5	2029576	151	1	1.143	2	0.226	3
996.00341796875	5	2039815	152	2	0.727	2	0.335	1
1000.9951171875	5	2050038	153	2	0.818	1	0.251	2
1005.9951171875	5	2060278	154	2	1.244	3	0.552	3
1010.99462890625	5	2070517	155	1	1.744	1	0.26	1
1015.986328125	5	2080740	156	3	0.668	1	0.235	3
1020.986328125	5	2090980	157	3	1.327	3	0.369	1
1025.9775390625	5	2101202	158	1	1.376	2	0.234	3
1030.9775390625	5	2111442	159	2	1.81	1	0.277	2
1035.9775390625	5	2121682	160	3	1.602	2	0.369	2
1060.9765625	5	2172880	161	3	1.002	3	0.769	1
1065.96826171875	5	2183103	162	2	1.218	2	1.076	1
1070.96826171875	5	2193343	163	3	0.676	1	0.409	3
1075.9677734375	5	2203582	164	3	1.177	1	0.319	3
1080.9677734375	5	2213822	165	2	1.144	3	0.535	3
1085.9677734375	5	2224062	166	3	1.002	1	0.235	3
1090.9677734375	5	2234302	167	2	1.919	1	0.352	2
1095.96728515625	5	2244541	168	2	1.21	1	0.269	2
1100.96728515625	5	2254781	169	1	0.794	1	0.194	1
1105.958984375	5	2265004	170	3	0.81	2	0.635	2
1110.95849609375	5	2275243	171	1	0.56	2	0.41	3
1115.95849609375	5	2285483	172	1	1.411	3	0.477	2
1120.95849609375	5	2295723	173	2	0.71	3	0.527	3
1125.95849609375	5	2305963	174	2	0.71	1	0.344	2
1130.9580078125	5	2316202	175	3	1.077	2	0.402	2
1135.9580078125	5	2326442	176	1	1.027	2	0.294	3
1140.9580078125	5	2336682	177	1	0.819	2	0.527	3
1145.95751953125	5	2346921	178	3	1.936	3	0.302	1
1150.94921875	5	2357144	179	2	0.46	1	0.234	2
1155.94921875	5	2367384	180	0	100	2	0.669	3
1160.94873046875	5	2377623	181	1	0.577	2	0.369	3
1165.94873046875	5	2387863	182	1	0.644	1	0.311	1
1170.9404296875	5	2398086	183	2	0.368	3	0.284	3
1175.9404296875	5	2408326	184	2	0.71	1	0.269	2
1180.93994140625	5	2418565	185	3	0.61	1	0.452	3
1185.93994140625	5	2428805	186	1	1.327	2	0.352	3
1190.93994140625	5	2439045	187	1	0.36	3	0.277	2
1195.939453125	5	2449284	188	3	0.919	3	0.277	1
1200.93115234375	5	2459507	189	3	1.168	2	0.435	2
1205.93115234375	5	2469747	190	1	0.644	2	0.335	3
1210.9306640625	5	2479986	191	1	0.519	1	0.294	1
1215.92236328125	5	2490209	192	2	1.335	2	0.243	1
1220.92236328125	5	2500449	193	3	0.518	3	0.276	1
1225.9140625	5	2510672	194	2	1.226	2	0.226	1
1230.91357421875	5	2520911	195	2	0.768	2	0.251	1
1235.91357421875	5	2531151	196	3	1.334	1	0.201	3
1240.91357421875	5	2541391	197	3	0.977	3	0.577	1
1245.90478515625	5	2551613	198	2	0.368	2	0.276	1
1250.896484375	5	2561836	199	1	0.393	3	0.276	2
1255.896484375	5	2572076	200	3	1.602	1	0.26	3
1288.00390625	5	2637832	201	3	0.627	1	0.352	3
1293.00341796875	5	2648071	202	3	1.344	2	0.252	2
1298.00341796875	5	2658311	203	2	1.102	2	0.235	1
1302.9951171875	5	2668534	204	2	1.093	3	0.268	3
1307.99462890625	5	2678773	205	1	1.002	3	0.252	2
1312.99462890625	5	2689013	206	1	1.385	3	0.26	2
1317.99462890625	5	2699253	207	0	100	3	0.244	3
1322.99462890625	5	2709493	208	3	0.727	1	0.252	3
1327.994140625	5	2719732	209	3	0.661	3	0.352	1
1332.98583984375	5	2729955	210	2	0.451	2	0.476	1
1337.98583984375	5	2740195	211	3	1.218	1	0.193	3
1342.9853515625	5	2750434	212	3	0.56	3	0.252	1
1347.97705078125	5	2760657	213	2	0.293	3	0.251	3
1352.97705078125	5	2770897	214	3	0.91	2	0.535	2
1357.97705078125	5	2781137	215	1	0.76	1	0.285	1
1362.96826171875	5	2791359	216	2	0.243	1	0.551	2
1367.96826171875	5	2801599	217	1	0.585	1	0.394	1
1372.9599609375	5	2811822	218	3	0.351	1	0.21	3
1377.95947265625	5	2822061	219	1	0.627	1	0.244	1
1382.951171875	5	2832284	220	2	0.826	1	0.21	2
1387.951171875	5	2842524	221	2	0.477	1	0.21	2
1392.95068359375	5	2852763	222	2	0.51	3	0.602	3
1397.95068359375	5	2863003	223	2	0.894	1	0.219	2
1402.95068359375	5	2873243	224	1	0.685	3	0.227	2
1407.9501953125	5	2883482	225	1	0.669	2	0.594	3
1412.9501953125	5	2893722	226	2	1.094	2	0.452	1
1417.94189453125	5	2903945	227	1	0.618	1	0.176	1
1422.94189453125	5	2914185	228	1	0.601	3	0.834	2
1427.94140625	5	2924424	229	3	0.427	2	0.477	2
1432.94140625	5	2934664	230	3	0.727	2	0.269	2
